"count","name","year"
10531,"Benson Ave & Church St",2017
10521,"Halsted St & Roosevelt Rd",2018
10517,"Wood St & Taylor St Temp",2020
10514,"Lincoln Ave & Sunnyside Ave",2016
10504,"Artesian Ave & Hubbard St",2019
10496,"Broadway & Ridge Ave",2015
10492,"Damen Ave & Leland Ave",2016
10491,"Marine Dr & Ainslie St",2016
10475,"Marine Dr & Ainslie St",2019
10473,"Ravenswood Ave & Irving Park Rd",2016
10472,"Wolcott Ravenswood Ave & Montrose Ave",2021
10464,"Milwaukee Ave & Rockwell St",2015
10457,"Ashland Ave & Lake St",2021
10444,"California Ave & North Ave",2015
10437,"Financial Pl & Ida B Wells Dr",2020
10426,"Southport Ave & Irving Park Rd",2020
10423,"Clarendon Ave & Junior Ter",2018
10399,"Halsted St & Willow St",2014
10396,"Wood St & Augusta Blvd",2019
10385,"Calumet Ave & 33rd St",2021
10362,"Ashland Ave & Augusta Blvd",2020
10350,"Lincoln Ave & Belle Plaine Ave",2016
10338,"Blue Island Ave & 18th St",2017
10335,"Ashland Ave & Wrightwood Ave",2019
10324,"Blackstone Ave & Hyde Park Blvd",2021
10324,"Franklin St & Adams St Temp",2020
10320,"Sedgwick St & Schiller St",2015
10308,"Dearborn Pkwy & Delaware Pl",2013
10297,"Larrabee St & Armitage Ave",2014
10291,"Racine Ave & Congress Pkwy",2021
10288,"Ellis Ave & 55th St",2020
10285,"Cornell Ave & Hyde Park Blvd",2017
10279,"Blue Island Ave & 18th St",2016
10276,"Damen Ave & Wellington Ave",2021
10274,"Franklin St & Chicago Ave",2013
10266,"Western Ave & Leland Ave",2020
10263,"Stave St & Armitage Ave",2021
10244,"Throop St & Taylor St",2020
10242,"Ellis Ave & 58th St",2017
10235,"Sheridan Rd & Loyola Ave",2021
10226,"Larrabee St & Menomonee St",2018
10225,"Leavitt St & North Ave",2019
10222,"Cornell Ave & Hyde Park Blvd",2018
10210,"Wood St & Chicago Ave",2019
10199,"Western Ave & Walton St",2016
10190,"Sheridan Rd & Lawrence Ave",2015
10185,"Wentworth Ave & Cermak Rd",2020
10176,"Western Ave & Fillmore St",2021
10159,"MLK Jr Dr & 29th St",2016
10156,"Halsted St & Archer Ave",2015
10152,"Logan Blvd & Elston Ave",2016
10146,"State St & Harrison St",2013
10143,"Loomis St & Jackson Blvd",2016
10141,"Leavitt St & Chicago Ave",2021
10127,"Logan Blvd & Elston Ave",2017
10120,"Ellis Ave & 60th St",2017
10090,"Southport Ave & Belmont Ave",2017
10088,"Broadway & Argyle St",2018
10083,"Ashland Ave & Wrightwood Ave",2020
10064,"Logan Blvd & Elston Ave",2020
10060,"Albany Ave & Bloomingdale Ave",2021
10059,"Ashland Ave & Augusta Blvd",2019
10047,"Clark St & Ida B Wells Dr",2020
10044,"Western Ave & Division St",2016
10042,"Delano Ct & Roosevelt Rd",2020
10041,"Calumet Ave & 33rd St",2017
10005,"Southport Ave & Belmont Ave",2018
"10002","Ashland Ave & Blackhawk St","2014"
"9999","Milwaukee Ave & Wabansia Ave","2014"
"9971","Western Ave & Winnebago Ave","2014"
"9967","Larrabee St & Menomonee St","2019"
"9963","Ashland Ave & Wrightwood Ave","2016"
"9951","Dearborn St & Van Buren St","2018"
"9941","California Ave & North Ave","2021"
"9933","Clark St & Ida B Wells Dr","2013"
"9932","Clinton St & Tilden St","2014"
"9926","Clark St & 9th St AMLI","2020"
"9908","Benson Ave & Church St","2018"
"9907","Wood St & Augusta Blvd","2020"
"9907","Michigan Ave & Ida B Wells Dr","2020"
"9897","Cornell Ave & Hyde Park Blvd","2016"
"9895","Morgan St & 18th St","2021"
"9892","Hermitage Ave & Polk St","2016"
"9885","Clybourn Ave & Division St","2014"
"9877","Milwaukee Ave & Rockwell St","2021"
"9860","Morgan Ave & 14th Pl","2017"
"9855","State St & 33rd St","2020"
"9826","Ashland Ave & Lake St","2016"
"9809","Ellis Ave & 55th St","2016"
"9797","Racine Ave & 18th St","2019"
"9762","Sheridan Rd & Lawrence Ave","2020"
"9755","Morgan Ave & 14th Pl","2021"
"9752","Sheridan Rd & Buena Ave","2014"
"9751","Lake Park Ave & 56th St","2016"
"9739","Halsted St & Roosevelt Rd","2017"
"9722","Clark St & Lincoln Ave","2013"
"9701","Artesian Ave & Hubbard St","2016"
"9694","Marine Dr & Ainslie St","2015"
"9678","Clarendon Ave & Gordon Ter","2014"
"9661","Marine Dr & Ainslie St","2017"
"9660","Broadway & Wilson - Truman College Vaccination Site","2016"
"9660","Loomis St & Jackson Blvd","2017"
"9650","Wentworth Ave & Cermak Rd","2018"
"9642","Western Ave & Division St","2018"
"9631","Morgan Ave & 14th Pl","2018"
"9625","Clark St & 9th St AMLI","2017"
"9615","Lake Park Ave & 53rd St","2020"
"9613","Racine Ave & Wrightwood Ave","2018"
"9593","Ashland Ave & Augusta Blvd","2016"
"9590","Southport Ave & Irving Park Rd","2018"
"9589","Lincoln Ave & Belmont Ave","2014"
"9589","Western Ave & Division St","2017"
"9586","Hermitage Ave & Polk St","2019"
"9585","California Ave & Francis Pl Temp","2021"
"9584","State St & 33rd St","2016"
"9581","Sheridan Rd & Loyola Ave","2020"
"9580","Clark St & Leland Ave","2016"
"9574","Loomis St & Lexington St","2014"
"9574","Larrabee St & North Ave","2020"
"9558","Paulina St & Flournoy St","2018"
"9504","Lincoln Ave & Belle Plaine Ave","2020"
"9494","Ellis Ave & 58th St","2016"
"9492","Damen Ave & Leland Ave","2020"
"9489","Winthrop Ave & Lawrence Ave","2017"
"9480","Sheridan Rd & Loyola Ave","2015"
"9475","Wentworth Ave & Cermak Rd","2014"
"9474","Spaulding Ave & Armitage Ave","2015"
"9462","Humboldt Blvd & Armitage Ave","2017"
"9442","Kedzie Ave & Palmer Ct","2021"
"9430","Ashland Ave & Wellington Ave","2020"
"9426","St. Clair St & Erie St","2013"
"9420","Glenwood Ave & Morse Ave","2015"
"9416","Damen Ave & Leland Ave","2017"
"9415","Larrabee St & North Ave","2017"
"9405","Leavitt St & North Ave","2020"
"9396","Sheridan Rd & Buena Ave","2018"
"9390","Halsted St & Maxwell St","2020"
"9368","Ravenswood Ave & Irving Park Rd","2018"
"9353","LaSalle St & Washington St","2013"
"9349","Paulina St & Flournoy St","2017"
"9338","Calumet Ave & 33rd St","2015"
"9334","Albany Ave & Bloomingdale Ave","2016"
"9314","Lincoln Ave & Waveland Ave","2020"
"9305","Clark St & Drummond Pl","2013"
"9301","Clark St & Montrose Ave","2020"
"9293","Damen Ave & Grand Ave","2019"
"9288","Racine Ave & 15th St","2015"
"9276","Broadway & Thorndale Ave","2019"
"9276","Lincoln Ave & Sunnyside Ave","2017"
"9257","California Ave & Altgeld St","2021"
"9256","Stave St & Armitage Ave","2015"
"9255","Orleans St & Elm St","2019"
"9249","Orleans St & Chestnut St NEXT Apts","2017"
"9241","Lake Park Ave & 56th St","2018"
"9239","900 W Harrison St","2016"
"9238","Broadway & Argyle St","2016"
"9230","Ravenswood Ave & Irving Park Rd","2019"
"9223","Ashland Ave & Grace St","2019"
"9220","Dearborn St & Van Buren St","2020"
"9212","Blackstone Ave & Hyde Park Blvd","2020"
"9208","Canal St & Monroe St","2020"
"9201","Humboldt Blvd & Armitage Ave","2020"
"9199","Lincoln Ave & Sunnyside Ave","2019"
"9194","Claremont Ave & Hirsch St","2015"
"9193","Artesian Ave & Hubbard St","2018"
"9192","Western Ave & Roscoe St","2015"
"9192","Eckhart Park","2014"
"9166","Halsted St & Roosevelt Rd","2021"
"9158","Lincoln Ave & Sunnyside Ave","2020"
"9158","Shore Dr & 55th St","2014"
"9149","Lincoln Ave & Sunnyside Ave","2018"
"9148","Orleans St & Elm St","2018"
"9143","Wood St & Hubbard St","2021"
"9140","Blue Island Ave & 18th St","2020"
"9132","Campbell Ave & North Ave","2020"
"9127","Albany Ave & Bloomingdale Ave","2017"
"9118","Ashland Ave & Wrightwood Ave","2018"
"9117","Ashland Ave & Grand Ave","2019"
"9104","Lincoln Ave & Belle Plaine Ave","2017"
"9081","Leavitt St & Division St","2021"
"9070","Broadway & Granville Ave","2019"
"9059","Ashland Ave & Chicago Ave","2014"
"9050","Indiana Ave & 31st St","2015"
"9039","DuSable Lake Shore Dr & Wellington Ave","2013"
"9029","Loomis St & Jackson Blvd","2020"
"9014","Artesian Ave & Hubbard St","2017"
"9013","Wolcott Ravenswood Ave & Montrose Ave","2016"
"9004","Ashland Ave & Grace St","2016"
"8995","Loomis St & Jackson Blvd","2018"
"8985","900 W Harrison St","2020"
"8981","Broadway & Wilson - Truman College Vaccination Site","2017"
"8980","Southport Ave & Irving Park Rd","2014"
"8976","Ashland Ave & Wellington Ave","2016"
"8966","Broadway & Thorndale Ave","2016"
"8962","Winthrop Ave & Lawrence Ave","2016"
"8934","Damen Ave & Grand Ave","2014"
"8923","Clark St & Leland Ave","2018"
"8909","Western Ave & Division St","2019"
"8901","Chicago Ave & Sheridan Rd","2021"
"8896","Ashland Ave & Lake St","2017"
"8883","Clark St & 9th St AMLI","2018"
"8869","Broadway & Ridge Ave","2019"
"8860","Sheridan Rd & Buena Ave","2019"
"8856","Wood St & Hubbard St","2016"
"8850","Racine Ave & 18th St","2017"
"8837","Lake Park Ave & 56th St","2017"
"8833","Hermitage Ave & Polk St","2014"
"8826","Ellis Ave & 53rd St","2015"
"8821","Clark St & 9th St AMLI","2016"
"8821","Canal St & Taylor St","2020"
"8818","Indiana Ave & 31st St","2017"
"8815","Leavitt St & Armitage Ave","2016"
"8812","Broadway & Granville Ave","2016"
"8811","Ashland Ave & Grace St","2017"
"8805","Glenwood Ave & Morse Ave","2021"
"8802","Winthrop Ave & Lawrence Ave","2018"
"8797","Morgan Ave & 14th Pl","2019"
"8788","Lincoln Ave & Waveland Ave","2016"
"8786","Shields Ave & 31st St","2015"
"8784","Ashland Ave & Lake St","2018"
"8784","Marine Dr & Ainslie St","2018"
"8772","Campbell Ave & North Ave","2019"
"8767","Paulina St & 18th St","2021"
"8756","Franklin St & Lake St","2013"
"8754","Racine Ave & 18th St","2020"
"8753","Clark St & Montrose Ave","2017"
"8752","Orleans St & Elm St","2014"
"8728","Larrabee St & North Ave","2016"
"8726","Carpenter St & Huron St","2014"
"8715","Broadway & Granville Ave","2017"
"8712","Ravenswood Ave & Irving Park Rd","2020"
"8710","Clark St & Bryn Mawr Ave","2017"
"8710","Halsted St & Maxwell St","2014"
"8705","Clark St & Montrose Ave","2019"
"8697","Aberdeen St & Monroe St","2013"
"8685","Greenview Ave & Fullerton Ave","2014"
"8682","Orleans St & Elm St","2017"
"8679","Racine Ave & Washington Blvd","2019"
"8675","Larrabee St & Menomonee St","2020"
"8669","Ellis Ave & 53rd St","2020"
"8667","Racine Ave & Randolph St","2014"
"8666","Ellis Ave & 53rd St","2019"
"8664","California Ave & Division St","2021"
"8658","Leavitt St & North Ave","2018"
"8646","Clinton St & 18th St","2015"
"8628","Ellis Ave & 58th St","2020"
"8620","Lincoln Ave & Belle Plaine Ave","2019"
"8619","Wolcott Ravenswood Ave & Montrose Ave","2020"
"8616","State St & 35th St","2015"
"8611","Damen Ave & Charleston St","2019"
"8605","Clark St & Bryn Mawr Ave","2019"
"8598","Ashland Ave & Grace St","2020"
"8597","Orleans St & Elm St","2016"
"8583","Leavitt St & Armitage Ave","2020"
"8573","Clark St & Bryn Mawr Ave","2018"
"8557","Logan Blvd & Elston Ave","2019"
"8546","Clark St & Montrose Ave","2016"
"8545","Damen Ave & Charleston St","2016"
"8536","Ashland Ave & Grand Ave","2020"
"8521","Wentworth Ave & Cermak Rd","2019"
"8512","Greenview Ave & Diversey Pkwy","2019"
"8509","Morgan St & 18th St","2018"
"8504","Leavitt St & Belmont Ave","2021"
"8504","Lincoln Ave & Belle Plaine Ave","2018"
"8503","Ashland Ave & Grand Ave","2017"
"8502","Greenview Ave & Diversey Pkwy","2020"
"8489","Damen Ave & Charleston St","2020"
"8486","Lincoln Ave & Belle Plaine Ave","2014"
"8484","Clark St & 9th St AMLI","2019"
"8483","Kedzie Ave & Palmer Ct","2020"
"8473","Western Ave & Division St","2020"
"8468","Lincoln Ave & Waveland Ave","2019"
"8468","Morgan St & 18th St","2019"
"8465","Winthrop Ave & Lawrence Ave","2019"
"8461","Racine Ave & Congress Pkwy","2016"
"8456","Ashland Ave & Grace St","2014"
"8453","Sheridan Rd & Columbia Ave","2021"
"8452","Rhodes Ave & 32nd St","2015"
"8436","Morgan St & 31st St","2015"
"8433","Damen Ave & Foster Ave","2021"
"8425","McCormick Place","2021"
"8407","Winthrop Ave & Lawrence Ave","2020"
"8403","Broadway & Granville Ave","2018"
"8389","Lake Park Ave & 53rd St","2019"
"8387","Racine Ave & 18th St","2018"
"8382","Seeley Ave & Roscoe St","2020"
"8380","Emerald Ave & 28th St","2015"
"8374","Ellis Ave & 60th St","2016"
"8356","Lincoln Ave & Sunnyside Ave","2014"
"8349","Broadway & Ridge Ave","2018"
"8349","Ashland Ave & Grace St","2018"
"8348","Clark St & Leland Ave","2017"
"8346","Halsted St & Roosevelt Rd","2014"
"8333","Spaulding Ave & Armitage Ave","2021"
"8331","Damen Ave & Wellington Ave","2016"
"8327","California Ave & Cortez St","2019"
"8324","Humboldt Blvd & Armitage Ave","2016"
"8315","State St & 35th St","2021"
"8309","Loomis St & Jackson Blvd","2019"
"8309","Western Ave & Division St","2014"
"8308","Morgan Ave & 14th Pl","2016"
"8306","Ashland Ave & Wrightwood Ave","2017"
"8302","Dayton St & North Ave","2013"
"8300","Rhodes Ave & 32nd St","2021"
"8282","Clark St & Montrose Ave","2018"
"8281","Ellis Ave & 53rd St","2018"
"8262","Broadway & Argyle St","2017"
"8249","Broadway & Thorndale Ave","2018"
"8246","Ashland Ave & Grand Ave","2018"
"8224","Ravenswood Ave & Berteau Ave","2017"
"8221","Clarendon Ave & Leland Ave","2016"
"8203","Leavitt St & Armitage Ave","2017"
"8197","Damen Ave & Charleston St","2018"
"8196","Calumet Ave & 21st St","2019"
"8193","California Ave & Division St","2020"
"8192","Logan Blvd & Elston Ave","2018"
"8184","Broadway & Ridge Ave","2017"
"8176","Western Ave & Leland Ave","2014"
"8170","Museum of Science and Industry","2016"
"8152","California Ave & Cortez St","2020"
"8147","Kedzie Ave & Palmer Ct","2014"
"8142","Lincoln Ave & Waveland Ave","2017"
"8128","Ashland Ave & Grand Ave","2016"
"8120","Larrabee St & Menomonee St","2014"
"8112","Larrabee St & North Ave","2018"
"8103","Damen Ave & Charleston St","2014"
"8072","Wood St & Taylor St Temp","2014"
"8070","Jefferson St & Monroe St","2013"
"8066","State St & 35th St","2017"
"8060","Benson Ave & Church St","2020"
"8048","Racine Ave & Wrightwood Ave","2014"
"8044","Leavitt St & North Ave","2014"
"8035","Lincoln Ave & Waveland Ave","2014"
"8032","Sedgwick St & Webster Ave","2013"
"8027","Lake Park Ave & 53rd St","2016"
"8024","Rockwell St & Eastwood Ave","2015"
"8021","Damen Ave & Clybourn Ave","2020"
"8005","LaSalle St & Jackson Blvd","2013"
"8000","Humboldt Blvd & Armitage Ave","2018"
"7994","Wilton Ave & Diversey Pkwy","2013"
"7993","Chicago Ave & Washington St","2021"
"7992","Leavitt St & Chicago Ave","2020"
"7978","Broadway & Thorndale Ave","2017"
"7971","Harper Ave & 59th St","2021"
"7968","Ashland Ave & Augusta Blvd","2014"
"7958","Racine Ave & 18th St","2016"
"7958","Kedzie Ave & Palmer Ct","2016"
"7943","McCormick Place","2013"
"7940","Lake Park Ave & 53rd St","2018"
"7937","Paulina St & 18th St","2020"
"7927","Damen Ave & Charleston St","2017"
"7920","Lake Park Ave & 35th St","2020"
"7918","Larrabee St & North Ave","2019"
"7915","Blue Island Ave & 18th St","2014"
"7902","Clarendon Ave & Leland Ave","2017"
"7900","Leavitt St & Armitage Ave","2014"
"7892","Seeley Ave & Roscoe St","2016"
"7887","Glenwood Ave & Morse Ave","2017"
"7882","Morgan Ave & 14th Pl","2014"
"7875","Wood St & Hubbard St","2017"
"7874","Wentworth Ave & 24th St Temp","2015"
"7866","Broadway & Sheridan Rd","2014"
"7862","Woodlawn Ave & 55th St","2020"
"7861","Damen Ave & Wellington Ave","2020"
"7861","Elston Ave & Wabansia Ave","2017"
"7856","Sheridan Rd & Loyola Ave","2018"
"7842","Indiana Ave & 31st St","2021"
"7834","Wood St & Hubbard St","2019"
"7821","Kedzie Ave & Palmer Ct","2017"
"7821","Halsted St & Roosevelt Rd","2016"
"7816","Lake Park Ave & 53rd St","2017"
"7810","Calumet Ave & 21st St","2021"
"7805","Glenwood Ave & Morse Ave","2018"
"7802","Sheridan Rd & Loyola Ave","2019"
"7799","Woodlawn Ave & 55th St","2019"
"7783","Indiana Ave & 31st St","2018"
"7773","Indiana Ave & Roosevelt Rd","2013"
"7763","Humboldt Blvd & Armitage Ave","2019"
"7760","California Ave & North Ave","2020"
"7747","Ravenswood Ave & Berteau Ave","2021"
"7744","Elizabeth May St & Fulton St","2020"
"7739","Damen Ave & Melrose Ave","2021"
"7705","LaSalle St & Adams St","2020"
"7699","California Ave & Cortez St","2018"
"7698","Sedgwick St & Schiller St","2019"
"7685","Ashland Ave & Wellington Ave","2019"
"7684","Wolcott Ravenswood Ave & Montrose Ave","2019"
"7676","Richmond St & Diversey Ave","2015"
"7673","Clarendon Ave & Leland Ave","2018"
"7670","Kedzie Ave & Palmer Ct","2019"
"7667","Hermitage Ave & Polk St","2020"
"7664","Sheridan Rd & Loyola Ave","2016"
"7653","Wabash Ave & Cermak Rd","2021"
"7642","Broadway & Ridge Ave","2016"
"7634","Franklin St & Illinois St","2019"
"7631","Campbell Ave & Fullerton Ave","2021"
"7627","Damen Ave & Foster Ave","2016"
"7619","Clark St & Bryn Mawr Ave","2016"
"7615","Wolcott Ravenswood Ave & Montrose Ave","2017"
"7609","Wood St & Chicago Ave","2020"
"7600","Winchester Ave & Elston Ave","2021"
"7600","Wood St & Hubbard St","2018"
"7585","Spaulding Ave & Armitage Ave","2017"
"7584","Albany Ave & Bloomingdale Ave","2019"
"7574","Campbell Ave & Fullerton Ave","2015"
"7572","Blackstone Ave & Hyde Park Blvd","2015"
"7568","Wentworth Ave & 33rd St","2015"
"7562","Paulina St & Montrose Ave","2015"
"7554","Damen Ave & Foster Ave","2020"
"7544","California Ave & Fletcher St","2021"
"7538","Morgan St & 18th St","2017"
"7535","Morgan St & 18th St","2016"
"7533","Glenwood Ave & Morse Ave","2020"
"7504","Ravenswood Ave & Berteau Ave","2018"
"7503","Museum of Science and Industry","2017"
"7501","Albany Ave & Bloomingdale Ave","2018"
"7487","Peoria St & Jackson Blvd","2013"
"7480","Clark St & Montrose Ave","2014"
"7479","Orleans St & Elm St","2020"
"7473","Leavitt St & Chicago Ave","2019"
"7469","Sheridan Rd & Loyola Ave","2017"
"7468","Logan Blvd & Elston Ave","2014"
"7468","Leavitt St & Armitage Ave","2019"
"7467","Leavitt St & Armitage Ave","2018"
"7465","Walsh Park","2020"
"7464","Clark St & Elmdale Ave","2015"
"7448","Seeley Ave & Roscoe St","2017"
"7445","Ashland Ave & Wellington Ave","2017"
"7439","Greenview Ave & Diversey Pkwy","2017"
"7432","Greenview Ave & Diversey Pkwy","2018"
"7430","Damen Ave & Wellington Ave","2014"
"7420","Racine Ave & 18th St","2014"
"7408","Leavitt St & Lawrence Ave","2015"
"7393","Calumet Ave & 21st St","2017"
"7389","Milwaukee Ave & Rockwell St","2020"
"7383","Greenview Ave & Diversey Pkwy","2016"
"7374","Seeley Ave & Roscoe St","2014"
"7356","Sheridan Rd & Lawrence Ave","2019"
"7347","Racine Ave & Congress Pkwy","2014"
"7339","Damen Ave & Grand Ave","2020"
"7339","Lincoln Ave & Waveland Ave","2018"
"7338","Spaulding Ave & Armitage Ave","2018"
"7336","Indiana Ave & 26th St","2020"
"7332","California Ave & Montrose Ave","2020"
"7331","Damen Ave & Foster Ave","2017"
"7321","Kedzie Ave & Palmer Ct","2018"
"7303","Wolcott Ravenswood Ave & Montrose Ave","2014"
"7303","Seeley Ave & Roscoe St","2019"
"7290","California Ave & Francis Pl Temp","2016"
"7278","Indiana Ave & 26th St","2015"
"7273","Damen Ave & Foster Ave","2019"
"7269","Franklin St & Monroe St","2013"
"7262","Wabash Ave & Wacker Pl","2013"
"7237","Clarendon Ave & Leland Ave","2014"
"7229","Calumet Ave & 21st St","2016"
"7197","Elston Ave & Cortland St","2013"
"7188","Spaulding Ave & Armitage Ave","2019"
"7184","Museum of Science and Industry","2019"
"7183","Damen Ave & Clybourn Ave","2018"
"7178","Ellis Ave & 53rd St","2017"
"7156","Damen Ave & Clybourn Ave","2019"
"7142","Paulina St & 18th St","2019"
"7114","California Ave & Altgeld St","2020"
"7104","Sheffield Ave & Wellington Ave","2013"
"7102","Museum of Science and Industry","2018"
"7088","St. Louis Ave & Fullerton Ave","2015"
"7083","Sheridan Rd & Lawrence Ave","2018"
"7080","Sedgwick St & Schiller St","2020"
"7071","State St & 35th St","2018"
"7061","Damen Ave & Wellington Ave","2017"
"7055","Canal St & Jackson Blvd","2020"
"7045","Damen Ave & Clybourn Ave","2016"
"7035","Paulina St & 18th St","2018"
"7034","Canal St & Monroe St","2013"
"7033","Ashland Ave & Wellington Ave","2018"
"7030","Damen Ave & Wellington Ave","2019"
"7027","Morgan St & 31st St","2021"
"7018","Lincoln Ave & Addison St","2021"
"7017","Damen Ave & Madison St","2021"
"7014","Clarendon Ave & Leland Ave","2019"
"7009","Sheridan Rd & Lawrence Ave","2017"
"7008","Wolcott Ravenswood Ave & Montrose Ave","2018"
"6998","Southport Ave & Clark St","2021"
"6990","California Ave & Francis Pl Temp","2014"
"6959","Ravenswood Ave & Irving Park Rd","2014"
"6942","Morgan St & 18th St","2020"
